Country,Place,Name,Price,Tax,Stars,Distance,Number_of_review,Sustainable_level,Discount,Free_Breakfast,is_Prepayment,is_NotablePlace,is_Free_Cancel,is_Sold_Out,Point
Viet Nam,Hà Nội,Aquarius Grand Hotel,665000.0,0.0,3.0,0.5,125,0,False,False,True,False,True,True,9.2
Viet Nam,Hà Nội,Inearth Hotel,553000.0,0.0,3.0,6.8,111,0,True,False,False,False,False,True,7.9
Viet Nam,Hà Nội,alley homestay,288000.0,0.0,,2.9,148,0,False,False,True,False,True,True,8.1
Viet Nam,Hà Nội,Lotte Hotel Hanoi,4630986.0,0.0,5.0,4.1,728,0,False,False,False,False,False,False,9.0
Viet Nam,Hà Nội,Conifer Grand Hotel,916718.0,0.0,4.0,0.45,145,0,False,False,False,False,False,False,8.5
Viet Nam,Hà Nội,Hanoi Gatsby Hotel,336000.0,0.0,3.0,0.7,195,0,True,False,True,True,True,False,7.4
Viet Nam,Hà Nội,Splendid Hotel & Spa,741446.0,0.0,3.0,0.45,191,0,False,True,False,True,False,False,8.1
Viet Nam,Hà Nội,Hanoi Memory Legends Hotel,482878.0,0.0,3.0,0.9,97,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,Mina Hotel & Spa,801982.0,0.0,4.0,0.9,151,0,False,True,False,True,False,False,8.8
Viet Nam,Hà Nội,Hanoi Boutique House,335000.0,0.0,2.0,1.1,309,0,False,False,False,False,False,True,8.8
Viet Nam,Hà Nội,Wyndham Garden Hanoi,1302708.0,0.0,4.0,9.7,90,0,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,La Ava’s Home,540000.0,0.0,,0.25,200,0,False,False,False,False,False,True,9.3
Viet Nam,Hà Nội,La Santé Hotel & Spa,653458.0,0.0,4.0,2.2,451,0,False,False,False,False,False,False,8.3
Viet Nam,Hà Nội,Hanoi Hotel,1922362.0,0.0,4.0,3.2,100,0,False,False,False,False,False,False,8.1
Viet Nam,Hà Nội,Holiday Suites Hotel & Spa,387147.0,0.0,3.0,1.0,471,0,False,False,False,False,False,False,8.7
Viet Nam,Hà Nội,Tunger Premium Hotel,666000.0,0.0,4.0,0.5,80,0,True,False,True,False,True,True,8.8
Viet Nam,Hà Nội,RedDoorz Quang Chung Hotel Le Van Thiem,418354.0,0.0,3.0,5.9,50,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,OYO 1143 Thu Giang Hotel,340678.0,17842.0,2.0,6.4,56,0,False,False,True,True,True,False,5.854636376872358
Viet Nam,Hà Nội,WIN HOTEL,989100.0,0.0,2.0,0.45,241,0,False,False,True,False,True,True,9.1
Viet Nam,Hà Nội,Hanoi Lullaby Hotel and Travel,664126.0,0.0,3.0,0.8,839,0,True,False,True,True,True,True,8.6
Viet Nam,Hà Nội,Hanoi Backpackers Hostel & Rooftop bar,1037320.0,0.0,3.0,0.7,751,0,False,False,False,False,False,False,8.0
Viet Nam,Hà Nội,SOJO Hotel Ga Hanoi,1188660.0,0.0,4.0,1.2,128,0,False,False,False,False,False,False,8.6
Viet Nam,Hà Nội,The Pilgrim Hotel,600000.0,0.0,3.0,0.4,119,0,False,False,False,False,False,True,8.3
Viet Nam,Hà Nội,Hanoi Amber Hotel,559107.0,0.0,3.0,0.8,457,0,False,False,True,False,True,True,8.7
Viet Nam,Hà Nội,Hanoi La Cascada House & Travel,654675.0,0.0,3.0,1.3,392,0,False,False,True,False,True,True,9.5
Viet Nam,Hà Nội,Parosand Hanoi Hotel,638676.0,0.0,4.0,6.0,103,0,False,True,False,False,False,False,8.3
Viet Nam,Hà Nội,Veshia Hotel,806000.0,0.0,4.0,1.1,387,0,True,True,True,True,True,True,9.4
Viet Nam,Hà Nội,Alahome NH,588229.0,0.0,,0.4,68,0,False,False,False,False,False,False,7.7
Viet Nam,Hà Nội,22Land Hotel & Residence,816000.0,0.0,4.0,6.4,679,0,True,True,True,False,True,False,8.5
Viet Nam,Hà Nội,The Queen Hotel & Spa 2,360164.0,0.0,2.0,0.45,398,0,False,False,False,False,False,False,7.2
Viet Nam,Hà Nội,Eden Westlake Hotel,611000.0,0.0,3.0,4.0,104,0,False,False,True,False,True,False,8.0
Viet Nam,Hà Nội,Hanoi Veris Boutique Hotel & Spa,496018.0,0.0,3.0,0.4,192,0,False,True,False,True,False,False,8.9
Viet Nam,Hà Nội,Light House & Rooftop,519422.0,0.0,,1.4,52,0,True,False,True,True,True,True,8.9
Viet Nam,Hà Nội,Hanoi Nostalgia Hotel & Spa,927276.0,0.0,3.0,0.8,363,0,False,True,False,False,False,False,8.5
Viet Nam,Hà Nội,Hanoi Secret Garden,765000.0,0.0,,0.8,159,0,False,True,False,False,False,False,9.3
Viet Nam,Hà Nội,Myrcella Urban Studio,691200.0,0.0,4.0,4.5,68,0,False,False,False,True,False,False,9.2
Viet Nam,Hà Nội,Artisan Lakeview Hotel,753647.0,0.0,3.0,0.45,93,0,False,False,False,False,False,False,8.1
Viet Nam,Hà Nội,Tryst Hotel,514789.0,0.0,3.0,1.8,80,0,False,False,False,False,False,False,8.5
Viet Nam,Hà Nội,Hanoi Jade Hostel,479124.0,0.0,,1.0,191,0,False,False,False,False,False,False,8.1
Viet Nam,Hà Nội,Grand Cititel Hanoi Hotel,1094336.0,0.0,4.0,0.5,83,0,False,True,False,False,False,False,7.6
Viet Nam,Hà Nội,"Amazing stay-homestay, quiet and cozy place LTT Thanh Xuân",380000.0,0.0,,4.1,68,0,False,False,False,False,False,True,8.8
Viet Nam,Hà Nội,Anatole Hotel Hanoi,2342564.0,0.0,4.0,0.25,378,0,False,True,False,False,False,True,9.2
Viet Nam,Hà Nội,Halais Hotel,967500.0,0.0,4.0,1.3,604,0,False,True,True,False,True,True,8.7
Viet Nam,Hà Nội,Golden Legend Boutique Hotel,1157715.0,0.0,3.0,0.5,439,0,False,True,True,False,True,True,9.4
Viet Nam,Hà Nội,Hanoi Central Park Hotel,442756.0,0.0,3.0,0.5,159,0,False,False,False,False,False,False,8.0
Viet Nam,Hà Nội,Studio in Beer Street - Delapong Homestay Ta Hien,545063.0,0.0,,0.7,60,0,False,False,True,True,True,False,8.3
Viet Nam,Hà Nội,OYO 276 Bh Hotel,399818.0,61944.0,2.0,1.0,266,0,False,False,False,True,True,False,8.3
Viet Nam,Hà Nội,Hanoi La Vision Hotel,341000.0,0.0,3.0,0.8,82,0,False,False,True,False,True,True,7.3
Viet Nam,Hà Nội,Super Hotel Candle,1291430.0,0.0,4.0,3.6,159,0,False,True,False,False,False,False,8.3
Viet Nam,Hà Nội,Hanu's House,294000.0,0.0,,0.6,209,0,False,False,True,False,True,True,8.1
Viet Nam,Hà Nội,Hanoi Eternity Hotel,492498.0,0.0,3.0,1.1,158,0,False,True,False,False,False,False,7.6
Viet Nam,Hà Nội,The Hanoi Club Hotel & Residences,1638220.0,0.0,4.0,3.1,108,0,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,Hanoi Kingly Hotel,678960.0,0.0,3.0,0.45,198,0,False,True,False,True,False,True,8.4
Viet Nam,Hà Nội,Hanoi Elite Hotel,631653.0,0.0,3.0,0.8,380,0,False,False,True,False,True,True,8.9
Viet Nam,Hà Nội,Patel Hotel Hanoi,562800.0,0.0,3.0,8.6,69,0,False,False,False,False,False,True,7.7
Viet Nam,Hà Nội,Hanoi Saga Hotel,776750.0,0.0,,0.7,88,0,False,False,True,False,True,True,9.3
Viet Nam,Hà Nội,Lucky Budda Inn Villa,347025.0,0.0,3.0,2.7,198,0,False,False,False,False,False,False,9.0
Viet Nam,Hà Nội,Blue Hanoi Inn Luxury Hotel,618028.0,0.0,3.0,3.2,136,0,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,RedDoorz Hai Duong Hotel Van Kiep,308276.0,0.0,2.0,1.6,66,0,False,False,False,False,True,False,7.6
Viet Nam,Hà Nội,Hanoi Serendipity Hotel,626250.0,0.0,3.0,0.5,164,0,True,True,False,False,False,True,7.9
Viet Nam,Hà Nội,Granda Legend Apartment,531682.0,0.0,,6.5,44,0,False,False,False,True,True,False,9.0
Viet Nam,Hà Nội,Granda Trung Hoa Apartment,367203.0,0.0,,5.6,70,0,False,False,False,True,False,False,8.8
Viet Nam,Hà Nội,Hanoi Charming House,312533.0,0.0,2.0,0.7,443,0,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,"InterContinental Hanoi Landmark72, an IHG Hotel",5686396.0,0.0,5.0,7.2,202,0,False,False,True,False,True,True,8.9
Viet Nam,Hà Nội,Hanoi Inner Hotel,307841.0,0.0,3.0,0.4,50,0,False,False,False,False,False,False,7.7
Viet Nam,Hà Nội,Eastin Hotel & Residences Hanoi,1990406.0,0.0,4.0,7.4,55,0,False,False,False,False,False,False,8.3
Viet Nam,Hà Nội,Fraser Residence Hanoi,1548824.0,240266.0,5.0,7.8,132,0,False,True,False,False,False,False,9.4
Viet Nam,Hà Nội,Silk Central Hotel & Travel,488510.0,0.0,3.0,0.7,169,0,False,False,False,False,False,False,8.0
Viet Nam,Hà Nội,One Hotel,590000.0,0.0,3.0,6.5,72,0,True,False,True,True,True,True,8.8
Viet Nam,Hà Nội,OYO 191 Dragon Hotel,328958.0,51150.0,2.0,8.3,182,0,False,False,False,True,True,False,7.3
Viet Nam,Hà Nội,Conifer Boutique Hotel,1266089.0,0.0,4.0,0.6,106,0,False,True,False,False,False,False,8.1
Viet Nam,Hà Nội,Era Cozy Apartment,424689.0,0.0,,5.9,73,0,False,False,False,True,False,False,8.8
Viet Nam,Hà Nội,Hanoi View Legend Hotel,374000.0,0.0,2.0,0.6,505,0,False,False,True,False,True,True,8.4
Viet Nam,Hà Nội,Ficus Suites,772210.0,0.0,,1.4,122,0,False,False,True,True,True,False,9.3
Viet Nam,Hà Nội,Lucky 2 Hotel & Travel,569500.0,0.0,3.0,0.6,103,0,True,False,True,True,True,False,7.7
Viet Nam,Hà Nội,Hanoi La Storia Hotel,639380.0,0.0,3.0,1.0,500,0,False,False,False,False,False,False,8.9
Viet Nam,Hà Nội,Blue Hanoi Inn City Hotel,556788.0,0.0,3.0,6.2,151,0,False,False,False,False,True,False,8.6
Viet Nam,Hà Nội,Night Hotel,526520.0,0.0,3.0,1.4,94,0,False,False,False,False,True,False,7.3
Viet Nam,Hà Nội,La Teisu Airport Hotel,435247.0,0.0,3.0,19.9,49,0,False,True,False,False,True,False,8.8
Viet Nam,Hà Nội,Blau Hotel,666900.0,0.0,3.0,1.3,115,0,False,False,False,True,False,True,8.4
Viet Nam,Hà Nội,Grand Mercure Hanoi,3600000.0,558000.0,5.0,1.9,81,0,False,False,True,False,True,False,9.1
Viet Nam,Hà Nội,Eco Luxury Hotel Hanoi,572743.0,0.0,3.0,0.9,316,0,False,False,False,False,False,False,8.7
Viet Nam,Hà Nội,New Era Hotel & Villa,825914.0,0.0,4.0,2.1,45,0,False,True,False,False,False,False,8.3
Viet Nam,Hà Nội,Fraser Suites Hanoi,2131187.0,330600.0,,4.8,139,0,False,False,False,False,False,False,9.2
Viet Nam,Hà Nội,Hanoian Central Hotel & Spa,1665383.0,0.0,4.0,1.2,391,0,False,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Hanoi Tirant Hotel,1663200.0,0.0,4.0,0.6,660,0,True,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Hanoi Emotion Hotel,780000.0,0.0,3.0,1.9,80,0,True,False,False,False,False,True,7.7
Viet Nam,Hà Nội,Hong Ngoc Cochinchine Boutique Hotel & Spa,1056607.0,0.0,4.0,1.9,81,0,False,True,False,False,False,False,8.1
Viet Nam,Hà Nội,Hanoi La Selva Hotel,827216.0,0.0,3.0,0.45,305,0,True,True,False,False,False,True,8.5
Viet Nam,Hà Nội,Atrium Hotel,363999.0,0.0,3.0,0.9,349,0,True,False,True,False,True,True,6.9
Viet Nam,Hà Nội,MK Premier Boutique Hotel,1128375.0,0.0,4.0,0.9,146,0,True,False,False,False,False,True,8.3
Viet Nam,Hà Nội,The Pearl Hotel,920000.0,0.0,3.0,3.6,112,0,True,True,False,False,False,True,8.4
Viet Nam,Hà Nội,Hanoi Golden Holiday Hotel,603900.0,0.0,3.0,0.9,445,0,False,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Antique Angel Hotel,600600.0,0.0,3.0,1.0,152,0,True,False,True,False,True,True,9.2
Viet Nam,Hà Nội,Hanoi Bel Ami Hotel,453150.0,0.0,2.0,1.0,189,0,False,False,True,False,True,True,8.0
Viet Nam,Hà Nội,Libré Homestay Đào Tấn,486750.0,0.0,,4.9,219,0,True,False,False,True,False,False,9.1
Viet Nam,Hà Nội,22HOUSING APARTMENT 81 LINH LANG,799200.0,0.0,,4.4,75,0,True,False,True,True,True,False,8.0
Viet Nam,Hà Nội,Camellia Residence Hanoi,1154400.0,0.0,4.0,1.5,35,0,True,False,False,True,False,False,9.8
Viet Nam,Hà Nội,Aquarius Grand Hotel,665000.0,0.0,3.0,0.5,125,0,False,False,False,False,False,True,9.2
Viet Nam,Hà Nội,Libra Hotel Residence,798000.0,0.0,4.0,6.8,433,0,False,False,True,False,True,False,8.9
Viet Nam,Hà Nội,Conifer Grand Hotel,913902.0,0.0,4.0,0.45,145,0,False,False,False,False,False,False,8.5
Viet Nam,Hà Nội,Mina Hotel & Spa,795177.0,0.0,4.0,0.9,151,0,False,True,False,True,False,False,8.8
Viet Nam,Hà Nội,L'amant de Hanoi Hotel,729714.0,0.0,3.0,0.6,33,0,False,False,False,False,True,False,9.4
Viet Nam,Hà Nội,Hanoi Memory Legends Hotel,495549.0,0.0,3.0,0.9,97,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,Splendid Hotel & Spa,733703.0,0.0,3.0,0.45,191,0,False,True,False,True,False,False,8.1
Viet Nam,Hà Nội,Sumitomo9 Apartments & Hotel - alley 58 Dao Tan,567000.0,0.0,,4.7,36,0,False,False,True,False,True,True,8.6
Viet Nam,Hà Nội,Hotel de l'Opera Hanoi - MGallery,3961000.0,613955.0,5.0,0.5,184,0,False,False,True,False,True,False,7.9
Viet Nam,Hà Nội,Hanoi Amber Hotel,536022.0,0.0,3.0,0.8,457,0,False,False,True,False,True,True,8.7
Viet Nam,Hà Nội,Homestay Nam Dong,259200.0,0.0,,2.7,152,0,False,False,False,False,False,True,9.1
Viet Nam,Hà Nội,WIN HOTEL,899100.0,0.0,2.0,0.45,241,0,False,False,True,False,True,True,9.1
Viet Nam,Hà Nội,The Pilgrim Hotel,600000.0,0.0,3.0,0.4,119,0,False,False,True,False,True,True,8.3
Viet Nam,Hà Nội,Maison d'Orient Hotel,730000.0,0.0,2.0,0.45,287,0,False,True,True,False,True,True,9.1
Viet Nam,Hà Nội,Hanoi Boutique House,450000.0,0.0,2.0,1.1,309,0,False,False,False,False,False,True,8.8
Viet Nam,Hà Nội,Anova 2 Hotel,416000.0,0.0,3.0,19.9,55,0,False,False,False,False,True,True,8.4
Viet Nam,Hà Nội,Eden Westlake Hotel,519350.0,0.0,3.0,4.0,104,0,False,False,False,False,False,True,8.0
Viet Nam,Hà Nội,Hanoi Pearl Hotel,1428954.0,0.0,4.0,0.35,480,0,True,True,False,False,False,True,8.8
Viet Nam,Hà Nội,Hanoi Backpackers Hostel & Rooftop bar,1032393.0,0.0,3.0,0.7,751,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,Holiday Suites Hotel & Spa,401460.0,0.0,3.0,1.0,471,0,False,False,False,False,False,False,8.7
Viet Nam,Hà Nội,SOJO Hotel Ga Hanoi,1181386.0,0.0,4.0,1.2,128,0,False,False,False,False,False,False,8.6
Viet Nam,Hà Nội,RedDoorz Quang Chung Hotel Le Van Thiem,414834.0,0.0,3.0,5.9,50,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,Irest Apartment,603715.0,0.0,,4.0,191,0,False,False,False,False,False,False,9.0
Viet Nam,Hà Nội,Hanoi Memory Premier Hotel & Spa,609000.0,0.0,3.0,0.8,237,0,True,False,True,True,True,True,7.9
Viet Nam,Hà Nội,Hanoi Hotel,1902653.0,0.0,4.0,3.2,100,0,False,False,False,False,False,False,8.1
Viet Nam,Hà Nội,"Amazing stay- homestay, city view, near center Hanoi, NK Cau Giay",399001.0,0.0,,5.4,266,0,False,False,True,False,True,False,8.8
Viet Nam,Hà Nội,Alahome NH,583302.0,0.0,,0.4,68,0,False,False,False,False,False,False,7.7
Viet Nam,Hà Nội,The Queen Hotel & Spa 2,356410.0,0.0,2.0,0.45,398,0,False,False,False,False,False,False,7.2
Viet Nam,Hà Nội,Anatole Hotel Hanoi,1977971.0,0.0,4.0,0.25,378,0,False,True,False,False,False,False,9.2
Viet Nam,Hà Nội,Hanoi Nostalgia Hotel & Spa,983120.0,0.0,3.0,0.8,363,0,False,True,False,False,False,False,8.5
Viet Nam,Hà Nội,Asia Guest House,332243.0,0.0,2.0,0.9,167,0,False,False,False,False,True,False,7.5
Viet Nam,Hà Nội,Tryst Hotel,452610.0,0.0,3.0,1.8,80,0,False,False,False,False,True,False,8.5
Viet Nam,Hà Nội,Golden Legend Boutique Hotel,1089878.0,0.0,3.0,0.5,439,0,False,True,False,False,False,False,9.4
Viet Nam,Hà Nội,Hanoi Eternity Hotel,485929.0,0.0,3.0,1.1,158,0,False,True,False,False,False,False,7.6
Viet Nam,Hà Nội,Grand Cititel Hanoi Hotel,1082605.0,0.0,4.0,0.5,83,0,False,True,False,False,False,False,7.6
Viet Nam,Hà Nội,Silk Central Hotel & Travel,484521.0,0.0,3.0,0.7,169,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,"Bay Luxury Hotel - No 9 Nguyen Truong To, Ba Dinh, Ha Noi",450000.0,0.0,3.0,1.7,159,0,False,False,True,True,True,True,8.3
Viet Nam,Hà Nội,Hanoi Lullaby Hotel and Travel,728219.0,0.0,3.0,0.8,839,0,True,False,True,True,True,True,8.6
Viet Nam,Hà Nội,Hanoi Jade Hostel,474197.0,0.0,,1.0,191,0,False,False,False,False,False,False,8.1
Viet Nam,Hà Nội,Hanoi Serendipity Hotel,626250.0,0.0,3.0,0.5,164,0,True,True,True,False,True,True,7.9
Viet Nam,Hà Nội,Mely Hotel Hà Nội,396000.0,39600.0,3.0,5.3,404,0,False,False,True,False,True,True,7.8
Viet Nam,Hà Nội,Fraser Residence Hanoi,1542019.0,239093.0,5.0,7.8,132,0,False,True,False,False,True,False,9.4
Viet Nam,Hà Nội,Hanoi Inner Hotel,304791.0,0.0,3.0,0.4,50,0,False,False,False,False,False,False,7.7
Viet Nam,Hà Nội,Blau Hotel,622440.0,0.0,3.0,1.3,115,0,False,False,True,True,True,True,8.4
Viet Nam,Hà Nội,"Amazing stay-homestay, quiet and cozy place LTT Thanh Xuân",380000.0,0.0,,4.1,68,0,False,False,True,False,True,True,8.8
Viet Nam,Hà Nội,The Hanoi Club Hotel & Residences,1660041.0,0.0,4.0,3.1,108,0,False,False,False,False,True,False,8.4
Viet Nam,Hà Nội,Hanoi Charming House,298690.0,0.0,2.0,0.7,443,0,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,Super Hotel Candle,1278055.0,0.0,4.0,3.6,159,0,False,True,False,False,False,False,8.3
Viet Nam,Hà Nội,22HOUSING 48 Phan Kế Bính,680000.0,0.0,,4.4,31,0,True,False,True,True,True,False,8.5
Viet Nam,Hà Nội,Granda Legend Apartment,527928.0,0.0,,6.5,44,0,False,False,False,True,True,False,9.0
Viet Nam,Hà Nội,Granda Trung Hoa Apartment,362980.0,0.0,,5.6,70,0,False,False,False,True,True,False,8.8
Viet Nam,Hà Nội,La Storia Ruby Hotel & Travel,1350000.0,0.0,3.0,0.6,997,0,True,True,False,False,False,False,9.4
Viet Nam,Hà Nội,Le Jardin Hotel Haute Couture,1701000.0,0.0,4.0,1.9,64,0,False,True,False,False,True,True,9.1
Viet Nam,Hà Nội,Ficus Suites,772210.0,0.0,,1.4,122,0,False,False,False,True,False,False,9.3
Viet Nam,Hà Nội,Hanoi La Storia Hotel,588933.0,0.0,3.0,1.0,500,0,False,False,False,False,False,False,8.9
Viet Nam,Hà Nội,Eastin Hotel & Residences Hanoi,1930105.0,0.0,4.0,7.4,55,0,False,True,False,False,False,False,8.3
Viet Nam,Hà Nội,Patel Hotel Hanoi,609700.0,0.0,3.0,8.6,69,0,False,False,True,False,True,True,7.7
Viet Nam,Hà Nội,Melia Bavi Mountain Retreat,3902774.0,0.0,4.0,0.0519,237,0,True,True,False,False,False,False,8.2
Viet Nam,Hà Nội,Conifer Boutique Hotel,1234648.0,0.0,4.0,0.6,106,0,False,True,False,False,True,False,8.1
Viet Nam,Hà Nội,Blue Hanoi Inn Luxury Hotel,608877.0,0.0,3.0,3.2,136,0,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,Keypad Hotel - 87 Nguyễn Khang,558000.0,0.0,,5.4,92,0,False,False,True,False,True,False,8.6
Viet Nam,Hà Nội,Somerset Grand Hanoi,2288158.0,0.0,5.0,0.6,619,0,False,False,False,False,False,False,8.8
Viet Nam,Hà Nội,OYO 276 Bh Hotel,470912.0,73206.0,2.0,1.0,266,0,False,False,False,True,True,False,8.3
Viet Nam,Hà Nội,Hanoi Secret Garden,935000.0,0.0,,0.8,159,0,False,True,False,False,False,False,9.3
Viet Nam,Hà Nội,"InterContinental Hanoi Landmark72, an IHG Hotel",5279839.0,0.0,5.0,7.2,202,0,False,False,True,False,True,True,8.9
Viet Nam,Hà Nội,Victor Hanoi Hotel,500000.0,0.0,3.0,5.6,86,0,False,False,False,False,True,True,8.5
Viet Nam,Hà Nội,Hanoi Diamond King Hotel & Travel,515962.0,0.0,3.0,0.7,231,0,False,False,False,True,True,False,9.0
Viet Nam,Hà Nội,AMI Old Quarter Hotel,473000.0,0.0,3.0,0.6,460,0,False,False,True,False,True,True,8.6
Viet Nam,Hà Nội,OYO 191 Dragon Hotel,325204.0,50446.0,2.0,8.3,182,0,False,False,False,True,True,False,7.3
Viet Nam,Hà Nội,Golden Art Hotel,535202.0,0.0,3.0,0.9,305,0,False,False,False,False,False,False,9.0
Viet Nam,Hà Nội,MAPLE GARDEN,651000.0,0.0,,7.0,165,0,True,False,False,False,True,True,8.7
Viet Nam,Hà Nội,Amor Fati home & Travel,355500.0,0.0,,0.6,131,0,False,False,True,False,True,True,8.1
Viet Nam,Hà Nội,22housing Hotel & Residence 20 Linh Lang,660000.0,0.0,,4.5,117,0,True,False,True,True,True,True,8.2
Viet Nam,Hà Nội,Fraser Suites Hanoi,2018328.0,312768.0,,4.8,139,0,False,False,False,False,False,False,9.2
Viet Nam,Hà Nội,Blue Hanoi Inn City Hotel,556319.0,0.0,3.0,6.2,151,0,False,False,False,False,True,False,8.6
Viet Nam,Hà Nội,Hanoi Moon Cactus,851200.0,0.0,,0.4,114,0,False,False,True,False,True,True,9.0
Viet Nam,Hà Nội,La Sinfonía Majesty Hotel and Spa,1850000.0,0.0,4.0,0.5,352,0,True,True,False,False,False,True,9.4
Viet Nam,Hà Nội,The Bloom Classic,1734300.0,0.0,,6.4,220,0,False,True,True,False,True,False,8.7
Viet Nam,Hà Nội,Bella Rosa Suite Hotel & Spa,1196800.0,0.0,3.0,0.5,626,0,True,True,False,False,False,False,8.9
Viet Nam,Hà Nội,Bella Rosa Hotel & Spa,1159000.0,0.0,3.0,0.5,473,0,True,True,False,False,False,True,8.8
Viet Nam,Hà Nội,Silk Path Boutique Hanoi,1705000.0,0.0,4.0,0.25,253,0,True,False,False,False,False,True,8.8
Viet Nam,Hà Nội,Bespoke Trendy Hotel Hanoi - Formerly Hanoi La Siesta Trendy,1890000.0,0.0,4.0,0.8,264,0,True,True,False,False,False,True,9.3
Viet Nam,Hà Nội,Golden Legend Diamond Hotel,862120.0,0.0,3.0,0.5,429,0,True,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Hanoi La Siesta Hotel & Spa,3600000.0,0.0,4.0,0.8,402,0,True,True,False,False,False,True,9.2
Viet Nam,Hà Nội,Parkside Sunline Hotel,1074060.0,0.0,4.0,2.2,115,0,True,False,False,False,False,True,8.4
Viet Nam,Hà Nội,La Palm Hotel,1062250.0,0.0,3.0,0.7,97,0,False,True,True,False,True,False,8.2
Viet Nam,Hà Nội,San Premium Hotel - former Golden Cyclo Hotel,1300000.0,0.0,4.0,0.8,209,0,True,True,False,False,False,False,8.7
Viet Nam,Hà Nội,La Beaute Boutique Hotel & Spa,1138393.0,0.0,4.0,0.6,201,0,False,True,False,False,False,True,8.4
Viet Nam,Hà Nội,Hanoi Sky Hotel,909622.0,0.0,3.0,1.0,452,0,False,True,False,False,False,False,8.5
Viet Nam,Hà Nội,Hanoi Emotion Hotel,810000.0,0.0,3.0,1.9,80,0,True,False,False,False,True,True,7.7
Viet Nam,Hà Nội,La Nueva Boutique Hotel Hanoi & Spa,3570000.0,0.0,4.0,0.45,573,0,True,True,False,False,False,False,9.0
Viet Nam,Hà Nội,Hanoi La Selva Hotel,694284.0,0.0,3.0,0.45,305,0,False,True,False,False,False,False,8.5
Viet Nam,Hà Nội,Mai Charming Hotel and Spa,648000.0,0.0,3.0,0.5,383,0,False,False,True,False,True,True,7.8
Viet Nam,Hà Nội,Five Star Westlake 1st-4th Floors Hotel & Serviced Apartment,1608000.0,0.0,5.0,3.7,456,0,True,True,True,False,True,True,9.5
Viet Nam,Hà Nội,Parklane Hanoi Hotel,845285.0,0.0,3.0,0.6,33,0,False,False,False,True,False,True,9.0
Viet Nam,Hà Nội,Mercure Hanoi La Gare Hotel,1260000.0,195300.0,4.0,1.1,137,0,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,Aquarius Grand Hotel,658385.0,0.0,3.0,0.5,125,0,False,False,False,False,False,False,9.2
Viet Nam,Hà Nội,Splendid Hotel & Spa,753177.0,0.0,3.0,0.45,191,0,False,True,False,True,False,False,8.1
Viet Nam,Hà Nội,Homestay Nam Dong,230400.0,0.0,,2.7,152,0,False,False,False,False,False,True,9.1
Viet Nam,Hà Nội,Centre Point Hanoi Hotel,1025000.0,0.0,3.0,0.45,428,0,True,True,False,True,False,True,8.7
Viet Nam,Hà Nội,The Pearl Hotel,920000.0,0.0,3.0,3.6,112,0,True,True,False,False,True,True,8.4
Viet Nam,Hà Nội,Antique Angel Hotel,729300.0,0.0,3.0,1.0,152,0,True,False,True,False,True,True,9.2
Viet Nam,Hà Nội,Sumitomo9 Apartments & Hotel - alley 58 Dao Tan,630000.0,0.0,,4.7,36,0,False,False,True,False,True,True,8.6
Viet Nam,Hà Nội,Libré Homestay,561750.0,0.0,,1.9,432,0,True,False,False,True,False,True,8.9
Viet Nam,Hà Nội,COSY HOUSE - CENTER'S TAY HO - CLOSE THE LAKE,475200.0,0.0,,5.1,48,0,False,False,True,False,True,False,8.6
Viet Nam,Hà Nội,Hanoi Stella Hotel,582750.0,0.0,3.0,0.6,69,0,True,False,True,False,True,True,8.1
Viet Nam,Hà Nội,Hanoi Bel Ami Hotel,493437.0,0.0,2.0,1.0,189,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,Camellia Residence Hanoi,1322100.0,0.0,4.0,1.5,35,0,True,False,False,True,False,False,9.8
Viet Nam,Hà Nội,Novotel Suites Hanoi,2358000.0,365490.0,4.0,6.9,86,0,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,Hanoi Lullaby Hotel and Travel,672128.0,0.0,3.0,0.8,839,0,True,False,True,True,True,True,8.6
Viet Nam,Hà Nội,Veshia Hotel,899000.0,0.0,4.0,1.1,387,0,True,True,False,True,False,True,9.4
Viet Nam,Hà Nội,L'amant de Hanoi Hotel,981000.0,0.0,3.0,0.6,33,0,False,False,True,False,True,True,9.4
Viet Nam,Hà Nội,An Nam Corner- Thanh Yen,432000.0,0.0,,1.1,40,0,False,False,False,False,False,True,8.7
